2024-08-15 05:53:52.462 | ERROR    | DetailSpider:run:line:223 | Page id "miguel lopez" does not match any pages. Try another id!
2024-08-15 05:57:22.232 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/f/f6/Ferran_Jutgl%C3%A0_-_UE_Sant_Andreu.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 2485
2024-08-15 05:57:23.018 | ERROR    | DetailSpider:run:line:222 | 2486
2024-08-15 05:57:23.019 | ERROR    | DetailSpider:run:line:223 | Page id "noah lang" does not match any pages. Try another id!
2024-08-15 05:57:24.462 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/1/1d/FC_Salzburg_vs._Club_Br%C3%BCgge_%28Euroleague_Sechzehntelfinale%29_02.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 2487
2024-08-15 05:57:26.432 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/89/Bronze_medal_icon.svg", "https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg", "https://upload.wikimedia.org/wikipedia/commons/a/a9/Simon_Mignolet%2C_2014.jpg", "https://upload.wikimedia.org/wikipedia/commons/e/e2/Simon_Mignolet.jpg", "https://upload.wikimedia.org/wikipedia/commons/4/4f/Simon_Mignolet_-_Gerrard_testimonial_2013.jpg", "https://upload.wikimedia.org/wikipedia/commons/4/4b/Simon_Mignolet_2018.jpg", "https://upload.wikimedia.org/wikipedia/commons/1/1b/Vincent_Kompany_Simon_Mignolet_Kevin_De_Bruyne_vs_USA.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg", "https://upload.wikimedia.org/wikipedia/en/b/b7/Pending-protection-shackle.svg"]' WHERE ID = 2488
2024-08-15 05:57:27.816 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/1/15/Casper_Nielsen_2016_olympics.jpg", "https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 2489
2024-08-15 05:57:29.202 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Ghana.svg", "https://upload.wikimedia.org/wikipedia/commons/c/c1/Metall-Lokeren_%285%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 2490
2024-08-15 05:57:30.632 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 2491
2024-08-15 05:57:32.205 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/85/Flag_of_Belarus.svg", "https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg", "https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Burkina_Faso.svg", "https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_of_Estonia.svg", "https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/7/77/Hans_Vanaken_Lommel_United.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 2492
2024-08-15 05:57:33.691 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 2493
2024-08-15 05:57:35.243 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/6/6c/Eder_Balanta_2016.jpg", "https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg", "https://upload.wikimedia.org/wikipedia/commons/6/6e/%C3%89der_Balanta.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 2494
2024-08-15 05:57:36.755 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/2/23/20170701_SK_Rapid_Wien_vs_Celtic_FC_1153.jpg", "https://upload.wikimedia.org/wikipedia/commons/c/ce/Bel-Tun_%2823%29_2_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/8/89/Bronze_medal_icon.svg", "https://upload.wikimedia.org/wikipedia/commons/6/6d/Dedryck_Boyata_2021.jpg", "https://upload.wikimedia.org/wikipedia/commons/e/e7/FC_Salzburg_versus_Celtic_FC_%284._Oktober_2918_Gruppe_B%2C_Zweiter_Spieltag%29_22.jpg", "https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 2495
2024-08-15 05:57:38.201 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 2496
2024-08-15 05:57:39.720 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Jordan.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 2497
2024-08-15 05:57:41.233 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 2498
2024-08-15 05:57:41.937 | ERROR    | DetailSpider:run:line:222 | 2499
2024-08-15 05:57:41.938 | ERROR    | DetailSpider:run:line:223 | Page id "cycle latin" does not match any pages. Try another id!
2024-08-15 05:57:43.501 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 2500
2024-08-15 05:57:44.281 | ERROR    | DetailSpider:run:line:222 | 2501
2024-08-15 05:57:44.281 | ERROR    | DetailSpider:run:line:223 | Page id "andré frank zambo anguissa" does not match any pages. Try another id!
2024-08-15 05:57:45.008 | ERROR    | DetailSpider:run:line:222 | 2502
2024-08-15 05:57:45.008 | ERROR    | DetailSpider:run:line:223 | Page id "kim min jae footballer" does not match any pages. Try another id!
2024-08-15 05:57:46.459 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Bulgaria.svg", "https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Cyprus.svg", "https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg", "https://upload.wikimedia.org/wikipedia/commons/0/02/Flag_of_Gibraltar.svg", "https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Greece.svg", "https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_North_Macedonia.svg", "https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg", "https://upload.wikimedia.org/wikipedia/commons/1/10/Flag_of_Scotland.svg", "https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_Thailand.svg", "https://upload.wikimedia.org/wikipedia/commons/e/e4/Khvicha_Kvaratskhelia_2019.jpg", "https://upload.wikimedia.org/wikipedia/commons/8/88/Khvicha_Kvaratskhelia_cropped.jpg", "https://upload.wikimedia.org/wikipedia/commons/0/09/Khvicha_kvaratskhelia_napoli.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/9/9a/Flag_of_Spain.svg", "https://upload.wikimedia.org/wikipedia/en/4/4c/Flag_of_Sweden.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 2503
2024-08-15 05:57:47.993 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/89/Bronze_medal_icon.svg", "https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg", "https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg", "https://upload.wikimedia.org/wikipedia/commons/3/3d/Math%C3%ADas_Olivera_2017.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 2504
2024-08-15 05:58:09.900 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20160516044542%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20160309045604%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20151231131534%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20151230135416%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20151114003324%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20151013072506%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20141016003146%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20130223033615%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20101006080614%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20090930054425%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20090904203423%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20090904124016%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20090816060659%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20081218175741%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20081109132831%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20080509185818%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20080304143729%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20080303201201%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20080303182229%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20080302205738%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20071009111703%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20070709200059%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20070328080935%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20060924114602%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20060429214930%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20060429122955%21Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/4/45/20051219014322%21Flag_of_Ireland.svg"]' WHERE ID = 2505
2024-08-15 05:58:11.464 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 2506
2024-08-15 05:58:13.070 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/8d/Frosinone_Calcio_-_Alessio_Zerbin_FRO_1282_AF.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 2507
2024-08-15 05:58:14.605 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg", "https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Costa_Rica.svg", "https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Jamaica.svg", "https://upload.wikimedia.org/wikipedia/commons/6/6e/Sergino_Dest.jpg", "https://upload.wikimedia.org/wikipedia/commons/7/7d/Sergi%C3%B1o_Dest.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 2508
2024-08-15 05:58:15.984 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 2509
2024-08-15 05:58:18.615 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg", "https://upload.wikimedia.org/wikipedia/en/archive/8/8a/20190821112659%21OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 2510
2024-08-15 05:58:20.000 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 2511
2024-08-15 05:58:21.566 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg", "https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg", "https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Morocco.svg", "https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Serbia.svg", "https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg", "https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Turkey.svg", "https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg", "https://upload.wikimedia.org/wikipedia/commons/8/83/Kit_body.svg", "https://upload.wikimedia.org/wikipedia/commons/6/6b/Kit_body_svww2425a.png", "https://upload.wikimedia.org/wikipedia/commons/b/b8/Kit_body_svww2425h.png", "https://upload.wikimedia.org/wikipedia/commons/7/7f/Kit_left_arm.svg", "https://upload.wikimedia.org/wikipedia/commons/2/2f/Kit_left_arm_svww2425a.png", "https://upload.wikimedia.org/wikipedia/commons/4/4b/Kit_left_arm_svww2425h.png", "https://upload.wikimedia.org/wikipedia/commons/c/cd/Kit_right_arm.svg", "https://upload.wikimedia.org/wikipedia/commons/d/de/Kit_right_arm_svww2425a.png", "https://upload.wikimedia.org/wikipedia/commons/1/19/Kit_right_arm_svww2425h.png", "https://upload.wikimedia.org/wikipedia/commons/a/af/Kit_shorts.svg", "https://upload.wikimedia.org/wikipedia/commons/c/c6/Kit_shorts_svww2425h.png", "https://upload.wikimedia.org/wikipedia/commons/9/9b/Kit_socks_long.svg", "https://upload.wikimedia.org/wikipedia/commons/c/ce/Soccerball_current_event.svg", "https://upload.wikimedia.org/wikipedia/commons/6/6b/Wehen_Wiesbaden_Performance_Chart.png", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg", "https://upload.wikimedia.org/wikipedia/en/a/a7/SV_Wehen_Taunusstein.png", "https://upload.wikimedia.org/wikipedia/en/0/0d/SV_Wehen_Wiesbaden_logo.svg"]' WHERE ID = 2512
2024-08-15 05:58:23.086 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Croatia.svg", "https://upload.wikimedia.org/wikipedia/en/b/b4/Ambox_important.svg", "https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 2513
2024-08-15 05:58:24.673 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 2514
2024-08-15 05:58:26.131 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 2515
2024-08-15 05:58:27.633 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/a/a4/Text_document_with_red_question_mark.svg", "https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 2516
2024-08-15 05:58:29.357 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/f/fb/Angel_Di_Mar%C3%ADa_vs_Michael_Dawson.jpg", "https://upload.wikimedia.org/wikipedia/commons/d/d7/Angel_di_Maria_%28L%29%2C_Raul_Meireles_%28R%29%2C_Portugal_-_Argentina%2C_9th_February_2011.jpg", "https://upload.wikimedia.org/wikipedia/commons/0/08/Argentina_team_in_St._Petersburg.jpg", "https://upload.wikimedia.org/wikipedia/commons/8/89/Bronze_medal_icon.svg", "https://upload.wikimedia.org/wikipedia/commons/0/07/Di_Mar%C3%ADa_al_Corner_%285628107201%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg", "https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Bolivia.svg", "https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Canada_%28Pantone%29.svg", "https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg", "https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg", "https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Costa_Rica.svg", "https://upload.wikimedia.org/wikipedia/commons/b/b1/Flag_of_Cura%C3%A7ao.svg", "https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Ecuador.svg", "https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nigeria.svg", "https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Paraguay.svg", "https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Paraguay_%281990%E2%80%932013%29.svg", "https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg", "https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg", "https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg", "https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg", "https://upload.wikimedia.org/wikipedia/commons/7/7b/Flag_of_Venezuela_%28state%29.svg", "https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg", "https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg", "https://upload.wikimedia.org/wikipedia/commons/d/d5/Gold_medal_icon_%28G_initial%29.svg", "https://upload.wikimedia.org/wikipedia/commons/8/8c/NIG-ARG_%285%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/6/61/PSG-Shakhter15_%2810%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/1/11/PSG-Shakhter15_%282%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/c/cc/%C3%81ngel_Di_Mar%C3%ADa.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg", "https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 2517
2024-08-15 05:58:30.039 | ERROR    | DetailSpider:run:line:222 | 2518
2024-08-15 05:58:30.040 | ERROR    | DetailSpider:run:line:223 | Page id "kai jorge" does not match any pages. Try another id!
2024-08-15 05:58:31.514 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/5/54/2022128173937_2022-05-08_Fussball_Eintracht_Frankfurt_vs_Borussia_M%C3%B6nchengladbach_-_Sven_-_1D_X_MK_II_-_2399_-_B70I8510_%28Filip_Kosti%C4%87_cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/e/ea/FilipKostic.jpg", "https://upload.wikimedia.org/wikipedia/commons/7/72/Filip_Kostic.jpg", "https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg", "https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Moldova.svg", "https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg", "https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Serbia.svg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 2519
2024-08-15 05:58:32.953 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/1/14/UEFA_Youth_League_Zenit-Juventus%2C_2021-10-20_03.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/9/94/Symbol_support_vote.svg"]' WHERE ID = 2520
2024-08-15 05:58:34.450 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/89/Bronze_medal_icon.svg", "https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg", "https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg", "https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg", "https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Ecuador.svg", "https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg", "https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg", "https://upload.wikimedia.org/wikipedia/commons/d/df/Flag_of_Peru_%28state%29.svg", "https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg", "https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg", "https://upload.wikimedia.org/wikipedia/commons/1/13/Leandro_Paredes_2018_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/c/ce/Leandro_Paredes_in_2014_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/3/30/Paredes_Zenit.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg", "https://upload.wikimedia.org/wikipedia/en/e/ec/Soccer_ball.svg"]' WHERE ID = 2521
2024-08-15 05:58:35.956 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/f/f0/Frosinone_Calcio_-_Federico_Gatti_-_MS_1_cut.jpg", "https://upload.wikimedia.org/wikipedia/commons/2/2a/Frosinone_Calcio_-_Federico_Gatti_-_SDM_2.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/0/03/Flag_of_Italy.svg", "https://upload.wikimedia.org/wikipedia/en/9/94/Symbol_support_vote.svg"]' WHERE ID = 2522
2024-08-15 05:58:37.372 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/2/26/Entrenamiento_Argentina_Sub20_previo_al_mundial_-_BugWarp_%2851%29_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 2523
2024-08-15 05:58:38.103 | ERROR    | DetailSpider:run:line:222 | 2524
2024-08-15 05:58:38.104 | ERROR    | DetailSpider:run:line:223 | Page id "christophe gaultier" does not match any pages. Try another id!
2024-08-15 05:58:39.667 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/89/Bronze_medal_icon.svg", "https://upload.wikimedia.org/wikipedia/commons/6/60/Bronze_medal_icon_%28B_initial%29.svg", "https://upload.wikimedia.org/wikipedia/commons/3/3d/Lens_-_PSG_%2810-09-2020%29_28_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg"]' WHERE ID = 2525
2024-08-15 05:58:41.498 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/commons/d/d1/Lens_-_PSG_%2810-09-2020%29_10.jpg", "https://upload.wikimedia.org/wikipedia/commons/8/81/Presnel_Kimpembe_2022.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg", "https://upload.wikimedia.org/wikipedia/en/e/ec/Soccer_ball.svg"]' WHERE ID = 2526
